country,date,cases,deaths,recovered
Gabon,8/16/2020,8225,51,6277
Libya,8/16/2020,8172,153,933
Tajikistan,8/16/2020,8065,64,6855
Haiti,8/16/2020,7879,196,5235
Finland,8/16/2020,7731,333,7050
Luxembourg,8/16/2020,7458,123,6500
Albania,8/16/2020,7380,228,3794
Greece,8/16/2020,7075,228,1347
Mauritania,8/16/2020,6701,157,5985
Croatia,8/16/2020,6571,166,5220
Maldives,8/16/2020,5785,22,3349
Djibouti,8/16/2020,5369,59,5202
Zimbabwe,8/16/2020,5261,132,2092
Malawi,8/16/2020,5072,161,2626
Hungary,8/16/2020,4916,608,3623
EquatorialGuinea,8/16/2020,4821,83,2182
CentralAfricanRepublic,8/16/2020,4652,61,1728
HongKong,8/16/2020,4480,69,3549
Namibia,8/16/2020,4154,35,2370
Nicaragua,8/16/2020,4115,128,2913
Montenegro,8/16/2020,4035,77,2910
Eswatini,8/16/2020,3839,70,2268
Congo,8/16/2020,3831,76,1625
Thailand,8/16/2020,3378,58,3194
Cuba,8/16/2020,3316,88,2620
Somalia,8/16/2020,3256,93,2374
CaboVerde,8/16/2020,3179,35,2317
Suriname,8/16/2020,3016,47,2036
Slovakia,8/16/2020,2902,31,1969
SriLanka,8/16/2020,2893,11,2670
Mozambique,8/16/2020,2855,19,1163
Mali,8/16/2020,2640,125,1987
SouthSudan,8/16/2020,2489,47,1175
Rwanda,8/16/2020,2453,8,1648
Lithuania,8/16/2020,2416,81,1704
Slovenia,8/16/2020,2416,129,2051
Estonia,8/16/2020,2190,63,1976
Tunisia,8/16/2020,2107,54,1358
Benin,8/16/2020,2063,39,1690
Iceland,8/16/2020,2011,10,1880
SierraLeone,8/16/2020,1956,69,1506
Angola,8/16/2020,1906,88,628
TheGambia,8/16/2020,1872,63,401
Yemen,8/16/2020,1869,530,1013
SyrianArabRepublic,8/16/2020,1677,64,417
NewZealand,8/16/2020,1631,22,1531
Uganda,8/16/2020,1500,13,1142
Uruguay,8/16/2020,1440,38,1200
Jordan,8/16/2020,1378,11,1236
Cyprus,8/16/2020,1339,20,870
Georgia,8/16/2020,1336,17,1088
Latvia,8/16/2020,1322,32,1078
TheBahamas,8/16/2020,1315,18,189
Malta,8/16/2020,1306,9,749
BurkinaFaso,8/16/2020,1267,55,1013
Liberia,8/16/2020,1257,82,788
Botswana,8/16/2020,1214,3,120
Niger,8/16/2020,1167,69,1078
Togo,8/16/2020,1147,27,843
Jamaica,8/16/2020,1113,14,764
Andorra,8/16/2020,989,53,863
Vietnam,8/16/2020,964,24,456
Chad,8/16/2020,956,76,865
Lesotho,8/16/2020,903,25,271
SaoTomeandPrincipe,8/16/2020,885,15,818
Guyana,8/16/2020,709,23,349
SanMarino,8/16/2020,699,42,657
TrinidadandTobago,8/16/2020,552,11,140
Tanzania,8/16/2020,509,21,183
Taiwan,8/16/2020,484,7,450
Belize,8/16/2020,452,3,35
Burundi,8/16/2020,413,1,315
Comoros,8/16/2020,405,7,379
Burma,8/16/2020,375,6,329
Mauritius,8/16/2020,346,10,334
PapuaNewGuinea,8/16/2020,323,3,110
Mongolia,8/16/2020,298,0,276
Eritrea,8/16/2020,285,0,248
Cambodia,8/16/2020,273,0,238
Barbados,8/16/2020,151,7,122
Monaco,8/16/2020,146,4,114
Brunei,8/16/2020,142,3,138
Bhutan,8/16/2020,138,0,102
Seychelles,8/16/2020,127,0,126
AntiguaandBarbuda,8/16/2020,93,3,88
Liechtenstein,8/16/2020,91,1,87
SaintVincentandtheGrenadines,8/16/2020,57,0,55
Macao,8/16/2020,46,0,46
Fiji,8/16/2020,28,1,20
SaintLucia,8/16/2020,25,0,25
Timor.Leste,8/16/2020,25,0,24
Grenada,8/16/2020,24,0,23
Dominica,8/16/2020,18,0,18
SaintKittsandNevis,8/16/2020,17,0,17
HolySee,8/16/2020,12,0,12
WesternSahara,8/16/2020,10,1,8
US,8/17/2020,5438325,170474,1865580
Brazil,8/17/2020,3359570,108536,2699080
India,8/17/2020,2702681,51797,1977671
Russia,8/17/2020,925558,15707,734573
SouthAfrica,8/17/2020,589886,11982,477671
Peru,8/17/2020,535946,26281,370717
Mexico,8/17/2020,525733,57023,430840
Colombia,8/17/2020,476660,15372,301525
Chile,8/17/2020,387502,10513,360385
Spain,8/17/2020,359082,28646,150376
Iran,8/17/2020,345450,19804,299157
UnitedKingdom,8/17/2020,321064,41454,1490
SaudiArabia,8/17/2020,299914,3436,268385
Argentina,8/17/2020,299126,5814,217850
Pakistan,8/17/2020,289215,6175,269087
Bangladesh,8/17/2020,279144,3694,160591
France,8/17/2020,256533,30434,84214
Italy,8/17/2020,254235,35400,203968
Turkey,8/17/2020,250542,5996,231971
Germany,8/17/2020,226700,9236,202249
Iraq,8/17/2020,180133,5954,128945
Philippines,8/17/2020,164474,2681,112759
Indonesia,8/17/2020,141370,6207,94458
Canada,8/17/2020,124218,9075,110433
Qatar,8/17/2020,115368,193,112088
Kazakhstan,8/17/2020,103300,1269,84445
Ecuador,8/17/2020,101751,6083,87120
Bolivia,8/17/2020,101223,4123,37471
Egypt,8/17/2020,96590,5173,60651
Ukraine,8/17/2020,95007,2122,49692
Israel,8/17/2020,94751,692,70291
DominicanRepublic,8/17/2020,86737,1481,54108
China,8/17/2020,84871,4634,79638
Oman,8/17/2020,83226,588,77812
Panama,8/17/2020,82543,1788,55845
Sweden,8/17/2020,81658,5812,0
Belgium,8/17/2020,78534,9944,18003
Kuwait,8/17/2020,76827,502,68633
Romania,8/17/2020,71194,3029,32759
Belarus,8/17/2020,69589,613,67149
Netherlands,8/17/2020,64980,6194,357
UnitedArabEmirates,8/17/2020,64541,364,57794
Guatemala,8/17/2020,62944,2389,51530
Poland,8/17/2020,57279,1885,39359
Japan,8/17/2020,56717,1112,41591
Singapore,8/17/2020,55838,27,52350
Portugal,8/17/2020,54234,1779,39800
Honduras,8/17/2020,50995,1583,7450
Nigeria,8/17/2020,49485,977,36834
Bahrain,8/17/2020,47185,173,43529
Morocco,8/17/2020,43558,681,29941
Ghana,8/17/2020,42653,239,40567
Kyrgyzstan,8/17/2020,41991,1496,34537
Armenia,8/17/2020,41701,824,34655
Algeria,8/17/2020,39025,1379,27347
Switzerland,8/17/2020,38252,1991,33300
Afghanistan,8/17/2020,37599,1375,27166
Uzbekistan,8/17/2020,35702,236,30973
Venezuela,8/17/2020,34802,288,23575
Azerbaijan,8/17/2020,34343,508,32042
Ethiopia,8/17/2020,31336,544,12524
Moldova,8/17/2020,30377,908,21220
Kenya,8/17/2020,30365,482,17160
Serbia,8/17/2020,29782,677,0
CostaRica,8/17/2020,29084,304,9233
Ireland,8/17/2020,27313,1774,23364
Nepal,8/17/2020,27241,107,17495
Australia,8/17/2020,23773,438,14536
Austria,8/17/2020,23534,729,20765
ElSalvador,8/17/2020,23193,618,10977
Czechia,8/17/2020,20202,399,14622
Cameroon,8/17/2020,18582,403,16540
CotedIvoire,8/17/2020,17107,110,13990
WestBankandGaza,8/17/2020,16844,113,9906
Denmark,8/17/2020,16127,621,13660
BosniaandHerzegovina,8/17/2020,16111,486,9856
RepublicofKorea,8/17/2020,15761,306,13934
Bulgaria,8/17/2020,14500,512,9442
Madagascar,8/17/2020,13886,171,12603
NorthMacedonia,8/17/2020,12840,547,9174
Sudan,8/17/2020,12410,803,6385
Senegal,8/17/2020,12237,256,7728
Kosovo,8/17/2020,11275,390,6961
Paraguay,8/17/2020,10135,145,6210
Norway,8/17/2020,10060,261,8857
Zambia,8/17/2020,9839,264,8575
DemocraticRepublicoftheCongo,8/17/2020,9706,243,8705
Lebanon,8/17/2020,9337,105,2809
Malaysia,8/17/2020,9212,125,8876
Guinea,8/17/2020,8620,51,7472
Libya,8/17/2020,8579,157,969
Gabon,8/17/2020,8270,53,6404
Tajikistan,8/17/2020,8099,64,6897
Haiti,8/17/2020,7897,196,5235
Finland,8/17/2020,7752,334,7050
Albania,8/17/2020,7499,230,3816
Luxembourg,8/17/2020,7469,124,6739
Greece,8/17/2020,7222,230,1347
Mauritania,8/17/2020,6762,157,6018
Croatia,8/17/2020,6656,166,5254
Maldives,8/17/2020,5909,23,3488
Djibouti,8/17/2020,5372,59,5211
Zimbabwe,8/17/2020,5308,135,3848
Malawi,8/17/2020,5125,162,2690
Hungary,8/17/2020,4946,608,3630
EquatorialGuinea,8/17/2020,4821,83,2182
CentralAfricanRepublic,8/17/2020,4667,61,1748
HongKong,8/17/2020,4524,69,3599
Namibia,8/17/2020,4344,36,2379
Nicaragua,8/17/2020,4115,128,2913
Montenegro,8/17/2020,4085,80,2986
Eswatini,8/17/2020,3894,73,2371
Congo,8/17/2020,3831,76,1625
Thailand,8/17/2020,3378,58,3194
Cuba,8/17/2020,3364,88,2692
Somalia,8/17/2020,3257,93,2374
CaboVerde,8/17/2020,3203,36,2336
Suriname,8/17/2020,3077,48,2138
Mozambique,8/17/2020,2914,19,1196
Slovakia,8/17/2020,2907,31,1969
SriLanka,8/17/2020,2900,11,2676
Mali,8/17/2020,2640,125,1987
Rwanda,8/17/2020,2540,8,1661
SouthSudan,8/17/2020,2490,47,1175
Lithuania,8/17/2020,2436,81,1705
Slovenia,8/17/2020,2429,129,2052
Estonia,8/17/2020,2192,63,1976
Tunisia,8/17/2020,2185,56,1362
Benin,8/17/2020,2063,39,1690
Iceland,8/17/2020,2014,10,1888
SierraLeone,8/17/2020,1956,69,1506
Angola,8/17/2020,1935,88,632
Yemen,8/17/2020,1882,535,1045
TheGambia,8/17/2020,1872,63,401
SyrianArabRepublic,8/17/2020,1764,68,425
NewZealand,8/17/2020,1643,22,1531
Uganda,8/17/2020,1560,15,1165
Uruguay,8/17/2020,1457,40,1205
Jordan,8/17/2020,1398,11,1241
Malta,8/17/2020,1375,9,759
Cyprus,8/17/2020,1351,20,870
Georgia,8/17/2020,1341,17,1092
TheBahamas,8/17/2020,1329,19,191
Latvia,8/17/2020,1323,32,1078
Botswana,8/17/2020,1308,3,136
BurkinaFaso,8/17/2020,1280,55,1018
Liberia,8/17/2020,1277,82,803
Niger,8/17/2020,1167,69,1078
Togo,8/17/2020,1154,27,858
Jamaica,8/17/2020,1129,14,764
Andorra,8/17/2020,1005,53,869
Vietnam,8/17/2020,983,25,467
Chad,8/17/2020,959,76,865
Lesotho,8/17/2020,946,30,271
SaoTomeandPrincipe,8/17/2020,885,15,821
Guyana,8/17/2020,709,23,349
SanMarino,8/17/2020,699,42,657
TrinidadandTobago,8/17/2020,588,12,140
Tanzania,8/17/2020,509,21,183
Taiwan,8/17/2020,485,7,450
Belize,8/17/2020,475,4,38
Burundi,8/17/2020,413,1,336
Comoros,8/17/2020,405,7,379
Burma,8/17/2020,376,6,331
Mauritius,8/17/2020,346,10,334
PapuaNewGuinea,8/17/2020,333,3,110
Mongolia,8/17/2020,298,0,278
Eritrea,8/17/2020,285,0,248
Cambodia,8/17/2020,273,0,238
Barbados,8/17/2020,152,7,122
Monaco,8/17/2020,148,4,114
Brunei,8/17/2020,142,3,139
Bhutan,8/17/2020,141,0,103
Seychelles,8/17/2020,127,0,126
Liechtenstein,8/17/2020,94,1,87
AntiguaandBarbuda,8/17/2020,93,3,88
SaintVincentandtheGrenadines,8/17/2020,58,0,55
Macao,8/17/2020,46,0,46
Fiji,8/17/2020,28,1,20
SaintLucia,8/17/2020,25,0,25
Timor.Leste,8/17/2020,25,0,24
Grenada,8/17/2020,24,0,24
Dominica,8/17/2020,18,0,18
SaintKittsandNevis,8/17/2020,17,0,17
HolySee,8/17/2020,12,0,12
WesternSahara,8/17/2020,10,1,8
US,8/18/2020,5483388,171799,1898159
Brazil,8/18/2020,3407354,109888,2751246
India,8/18/2020,2767253,52888,2037816
Russia,8/18/2020,930276,15836,741045
SouthAfrica,8/18/2020,592144,12264,485468
Peru,8/18/2020,541493,26481,374019
Mexico,8/18/2020,531239,57774,433809
Colombia,8/18/2020,489122,15619,312323
Chile,8/18/2020,388855,10546,362440
Spain,8/18/2020,364196,28670,150376
Iran,8/18/2020,347835,19972,300881
UnitedKingdom,8/18/2020,322177,41466,1493
Argentina,8/18/2020,305966,6048,223531
SaudiArabia,8/18/2020,301323,3470,272911
Pakistan,8/18/2020,289832,6190,269989
Bangladesh,8/18/2020,282344,3740,162825
France,8/18/2020,256534,30434,84214
Italy,8/18/2020,254636,35405,204142
Turkey,8/18/2020,251805,6016,232913
Germany,8/18/2020,228120,9241,203677
Iraq,8/18/2020,184709,6036,131840
Philippines,8/18/2020,169213,2687,112861
Indonesia,8/18/2020,143043,6277,96306
Canada,8/18/2020,125084,9090,111092
Qatar,8/18/2020,115661,193,112355
Kazakhstan,8/18/2020,103571,1415,86286
Bolivia,8/18/2020,103019,4172,38623
Ecuador,8/18/2020,102941,6105,87183
Egypt,8/18/2020,96753,5184,61562
Ukraine,8/18/2020,96653,2152,50508
Israel,8/18/2020,96409,708,71990
DominicanRepublic,8/18/2020,87123,1489,55504
China,8/18/2020,84888,4634,79685
Oman,8/18/2020,83418,597,77977
Panama,8/18/2020,82790,1809,57191
Sweden,8/18/2020,81972,5813,0
Belgium,8/18/2020,78897,9959,18048
Kuwait,8/18/2020,77470,505,69243
Romania,8/18/2020,72208,3074,33135
Belarus,8/18/2020,69673,617,67339
Netherlands,8/18/2020,65560,6197,422
UnitedArabEmirates,8/18/2020,64906,366,57909
Guatemala,8/18/2020,63847,2419,52370
Poland,8/18/2020,57876,1896,39643
Japan,8/18/2020,57636,1135,42965
Singapore,8/18/2020,55938,27,52533
Portugal,8/18/2020,54448,1784,39936
Honduras,8/18/2020,51670,1593,7661
Nigeria,8/18/2020,49895,981,37051
Bahrain,8/18/2020,47581,175,43921
Morocco,8/18/2020,44803,714,31002
Ghana,8/18/2020,42993,248,40796
Kyrgyzstan,8/18/2020,42146,1498,34855
Armenia,8/18/2020,41846,832,34982
Algeria,8/18/2020,39444,1391,27653
Switzerland,8/18/2020,38449,1992,33500
Afghanistan,8/18/2020,37599,1375,27166
Uzbekistan,8/18/2020,36352,242,32062
Venezuela,8/18/2020,35697,297,24561
Azerbaijan,8/18/2020,34474,509,32201
Ethiopia,8/18/2020,32722,572,12938
Moldova,8/18/2020,30789,908,21885
Kenya,8/18/2020,30636,487,17368
Serbia,8/18/2020,29890,681,0
CostaRica,8/18/2020,29643,314,9462
Nepal,8/18/2020,28257,114,17580
Ireland,8/18/2020,27499,1775,23364
Australia,8/18/2020,23989,450,14927
Austria,8/18/2020,23829,729,20870
ElSalvador,8/18/2020,23462,625,11179
Czechia,8/18/2020,20483,401,15146
Cameroon,8/18/2020,18599,406,16540
WestBankandGaza,8/18/2020,17306,113,9939
CotedIvoire,8/18/2020,17150,110,14183
BosniaandHerzegovina,8/18/2020,16351,495,10279
Denmark,8/18/2020,16246,621,13778
RepublicofKorea,8/18/2020,16058,306,14006
Bulgaria,8/18/2020,14669,519,9699
Madagascar,8/18/2020,14009,173,12767
NorthMacedonia,8/18/2020,12970,549,9513
Sudan,8/18/2020,12485,805,6398
Senegal,8/18/2020,12305,256,7767
Kosovo,8/18/2020,11545,390,7343
Paraguay,8/18/2020,10606,161,6402
Norway,8/18/2020,10111,262,8857
Zambia,8/18/2020,9981,264,8776
Lebanon,8/18/2020,9758,107,2852
DemocraticRepublicoftheCongo,8/18/2020,9721,243,8882
Malaysia,8/18/2020,9219,125,8902
Libya,8/18/2020,9068,164,1003
Guinea,8/18/2020,8715,52,7532
Gabon,8/18/2020,8270,53,6404
Tajikistan,8/18/2020,8131,65,6935
Haiti,8/18/2020,7921,196,5235
Finland,8/18/2020,7776,334,7050
Albania,8/18/2020,7654,232,3871
Luxembourg,8/18/2020,7499,124,6753
Greece,8/18/2020,7472,232,1347
Croatia,8/18/2020,6855,166,5318
Mauritania,8/18/2020,6789,157,6051
Maldives,8/18/2020,6079,24,3648
Zimbabwe,8/18/2020,5378,141,4105
Djibouti,8/18/2020,5374,59,5216
Malawi,8/18/2020,5193,163,2716
Hungary,8/18/2020,4970,609,3631
EquatorialGuinea,8/18/2020,4821,83,2182
CentralAfricanRepublic,8/18/2020,4679,61,1755
HongKong,8/18/2020,4560,71,3677
Namibia,8/18/2020,4464,37,2407
Nicaragua,8/18/2020,4311,133,2913
Montenegro,8/18/2020,4132,80,3035
Eswatini,8/18/2020,3989,76,2587
Congo,8/18/2020,3831,76,1625
Cuba,8/18/2020,3408,88,2794
Thailand,8/18/2020,3382,58,3199
Somalia,8/18/2020,3257,93,2374
CaboVerde,8/18/2020,3253,36,2390
Suriname,8/18/2020,3216,54,2196
Mozambique,8/18/2020,2991,19,1245
Slovakia,8/18/2020,2922,31,1980
SriLanka,8/18/2020,2902,11,2755
Mali,8/18/2020,2666,125,1990
Rwanda,8/18/2020,2577,10,1683
SouthSudan,8/18/2020,2490,47,1175
Lithuania,8/18/2020,2474,81,1733
Slovenia,8/18/2020,2456,129,2052
Tunisia,8/18/2020,2314,57,1370
Estonia,8/18/2020,2200,63,1990
TheGambia,8/18/2020,2116,63,415
Benin,8/18/2020,2063,39,1690
Iceland,8/18/2020,2027,10,1895
Angola,8/18/2020,1966,90,667
SierraLeone,8/18/2020,1959,69,1529
Yemen,8/18/2020,1889,537,1052
SyrianArabRepublic,8/18/2020,1844,73,425
NewZealand,8/18/2020,1649,22,1531
Uganda,8/18/2020,1603,15,1165
Uruguay,8/18/2020,1485,40,1219
Jordan,8/18/2020,1438,11,1243
TheBahamas,8/18/2020,1424,20,203
Malta,8/18/2020,1423,9,766
Cyprus,8/18/2020,1359,20,878
Georgia,8/18/2020,1351,17,1092
Latvia,8/18/2020,1323,33,1093
Botswana,8/18/2020,1308,3,136
Liberia,8/18/2020,1282,82,803
BurkinaFaso,8/18/2020,1280,55,1018
Togo,8/18/2020,1173,27,868
Niger,8/18/2020,1167,69,1079
Jamaica,8/18/2020,1146,14,770
Andorra,8/18/2020,1005,53,869
Vietnam,8/18/2020,989,26,526
Chad,8/18/2020,970,76,865
Lesotho,8/18/2020,946,30,271
SaoTomeandPrincipe,8/18/2020,885,15,821
Guyana,8/18/2020,737,25,365
SanMarino,8/18/2020,702,42,657
TrinidadandTobago,8/18/2020,629,12,140
Tanzania,8/18/2020,509,21,183
Taiwan,8/18/2020,486,7,450
Belize,8/18/2020,475,4,38
Burundi,8/18/2020,416,1,336
Comoros,8/18/2020,406,7,393
Burma,8/18/2020,376,6,331
PapuaNewGuinea,8/18/2020,347,3,110
Mauritius,8/18/2020,346,10,334
Eritrea,8/18/2020,304,0,261
Mongolia,8/18/2020,298,0,281
Cambodia,8/18/2020,273,0,251
Barbados,8/18/2020,153,7,122
Monaco,8/18/2020,148,4,114
Bhutan,8/18/2020,147,0,103
Brunei,8/18/2020,142,3,139
Seychelles,8/18/2020,127,0,126
Liechtenstein,8/18/2020,97,1,88
AntiguaandBarbuda,8/18/2020,93,3,88
SaintVincentandtheGrenadines,8/18/2020,58,0,55
Macao,8/18/2020,46,0,46
Fiji,8/18/2020,28,1,20
SaintLucia,8/18/2020,26,0,25
Timor.Leste,8/18/2020,25,0,24
Grenada,8/18/2020,24,0,24
Dominica,8/18/2020,18,0,18
SaintKittsandNevis,8/18/2020,17,0,17
HolySee,8/18/2020,12,0,12
WesternSahara,8/18/2020,10,1,8
US,8/19/2020,5529824,173152,1925049
Brazil,8/19/2020,3456652,111100,2801931
India,8/19/2020,2836925,53866,2096664
Russia,8/19/2020,935066,15951,747802
SouthAfrica,8/19/2020,596060,12423,491441
Peru,8/19/2020,549321,26658,377453
Mexico,8/19/2020,537031,58481,438375
Colombia,8/19/2020,502178,15979,326298
Chile,8/19/2020,390037,10578,364285
Spain,8/19/2020,370867,28797,150376
Iran,8/19/2020,350279,20125,302528
UnitedKingdom,8/19/2020,323008,41483,1495
Argentina,8/19/2020,312659,6330,228725
SaudiArabia,8/19/2020,302686,3506,274091
Pakistan,8/19/2020,290445,6201,272128
Bangladesh,8/19/2020,285091,3781,165738
France,8/19/2020,256534,30434,84214
Italy,8/19/2020,255278,35412,204506
Turkey,8/19/2020,253108,6039,233915
Germany,8/19/2020,229706,9249,204454
Iraq,8/19/2020,188802,6121,134369
Philippines,8/19/2020,173774,2795,113481
Indonesia,8/19/2020,144945,6346,98657
Canada,8/19/2020,125408,9095,111559
Qatar,8/19/2020,115956,193,112658
Bolivia,8/19/2020,105050,4233,39965
Ecuador,8/19/2020,104475,6146,87277
Kazakhstan,8/19/2020,103815,1415,86450
Ukraine,8/19/2020,98658,2182,51358
Israel,8/19/2020,97969,781,73092
Egypt,8/19/2020,96914,5197,62553
DominicanRepublic,8/19/2020,88127,1501,56760
China,8/19/2020,84895,4634,79741
Panama,8/19/2020,83754,1827,58274
Oman,8/19/2020,83606,603,78188
Sweden,8/19/2020,82323,5814,0
Belgium,8/19/2020,79479,9969,18078
Kuwait,8/19/2020,78145,507,69771
Romania,8/19/2020,73617,3106,33566
Belarus,8/19/2020,69801,622,67647
Netherlands,8/19/2020,66218,6204,448
UnitedArabEmirates,8/19/2020,65341,367,58022
Guatemala,8/19/2020,64881,2467,53362
Japan,8/19/2020,58728,1148,43786
Poland,8/19/2020,58611,1913,40099
Singapore,8/19/2020,56031,27,52810
Portugal,8/19/2020,54701,1786,40129
Honduras,8/19/2020,52298,1608,7867
Nigeria,8/19/2020,50488,985,37304
Bahrain,8/19/2020,47950,178,44278
Morocco,8/19/2020,46313,743,31576
Ghana,8/19/2020,43094,256,40963
Kyrgyzstan,8/19/2020,42325,1498,35197
Armenia,8/19/2020,42056,833,35226
Algeria,8/19/2020,39847,1402,27971
Switzerland,8/19/2020,38760,1996,33500
Afghanistan,8/19/2020,37599,1375,27166
Uzbekistan,8/19/2020,37112,248,32944
Venezuela,8/19/2020,36868,303,25416
Azerbaijan,8/19/2020,34620,510,32363
Ethiopia,8/19/2020,34058,600,13308
Moldova,8/19/2020,31415,914,21885
Kenya,8/19/2020,31015,506,17612
CostaRica,8/19/2020,30409,321,9660
Serbia,8/19/2020,30048,684,0
Nepal,8/19/2020,28938,120,17700
Ireland,8/19/2020,27547,1775,23364
Australia,8/19/2020,24236,463,15247
Austria,8/19/2020,24084,729,20958
ElSalvador,8/19/2020,23717,633,11388
Czechia,8/19/2020,20798,404,15615
Cameroon,8/19/2020,18624,406,16540
WestBankandGaza,8/19/2020,17606,119,10312
CotedIvoire,8/19/2020,17232,111,14422
BosniaandHerzegovina,8/19/2020,16691,507,10711
RepublicofKorea,8/19/2020,16346,307,14063
Denmark,8/19/2020,16336,621,13921
Bulgaria,8/19/2020,14820,527,9931
Madagascar,8/19/2020,14074,173,12921
NorthMacedonia,8/19/2020,13076,551,9625
Sudan,8/19/2020,12546,808,6429
Senegal,8/19/2020,12446,258,7877
Kosovo,8/19/2020,11545,390,7343
Paraguay,8/19/2020,11133,165,6582
Lebanon,8/19/2020,10347,109,2928
Zambia,8/19/2020,10218,269,9126
Norway,8/19/2020,10162,262,8857
DemocraticRepublicoftheCongo,8/19/2020,9741,246,8895
Libya,8/19/2020,9463,169,1018
Malaysia,8/19/2020,9235,125,8925
Guinea,8/19/2020,8792,53,7574
Gabon,8/19/2020,8319,53,6614
Tajikistan,8/19/2020,8166,65,6971
Haiti,8/19/2020,7949,196,5337
Albania,8/19/2020,7812,234,3928
Finland,8/19/2020,7805,334,7100
Greece,8/19/2020,7684,235,1347
Luxembourg,8/19/2020,7566,124,6813
Croatia,8/19/2020,7074,168,5386
Mauritania,8/19/2020,6829,158,6094
Maldives,8/19/2020,6225,24,3788
Zimbabwe,8/19/2020,5643,150,4442
Djibouti,8/19/2020,5374,59,5216
Malawi,8/19/2020,5240,164,2857
Hungary,8/19/2020,5002,609,3665
EquatorialGuinea,8/19/2020,4892,83,2713
CentralAfricanRepublic,8/19/2020,4679,61,1755
Namibia,8/19/2020,4665,39,2426
HongKong,8/19/2020,4586,72,3779
Nicaragua,8/19/2020,4311,133,2913
Montenegro,8/19/2020,4174,80,3127
Eswatini,8/19/2020,4058,79,2611
Congo,8/19/2020,3850,77,1625
Cuba,8/19/2020,3482,88,2863
Thailand,8/19/2020,3382,58,3199
CaboVerde,8/19/2020,3321,36,2442
Suriname,8/19/2020,3295,54,2227
Somalia,8/19/2020,3265,93,2396
Mozambique,8/19/2020,3045,19,1291
Slovakia,8/19/2020,3022,33,1997
SriLanka,8/19/2020,2902,11,2760
Mali,8/19/2020,2667,125,1993
Rwanda,8/19/2020,2644,10,1698
Lithuania,8/19/2020,2496,81,1739
SouthSudan,8/19/2020,2494,47,1290
Slovenia,8/19/2020,2493,129,2079
Tunisia,8/19/2020,2427,60,1395
TheGambia,8/19/2020,2288,77,435
Estonia,8/19/2020,2207,63,2002
Benin,8/19/2020,2095,39,1690
Iceland,8/19/2020,2035,10,1903
Angola,8/19/2020,2015,92,698
SierraLeone,8/19/2020,1961,69,1531
SyrianArabRepublic,8/19/2020,1927,78,445
Yemen,8/19/2020,1892,539,1055
Uganda,8/19/2020,1656,16,1188
NewZealand,8/19/2020,1654,22,1531
TheBahamas,8/19/2020,1531,22,209
Uruguay,8/19/2020,1493,40,1228
Jordan,8/19/2020,1482,11,1259
Malta,8/19/2020,1470,9,784
Cyprus,8/19/2020,1385,20,878
Georgia,8/19/2020,1361,17,1098
Latvia,8/19/2020,1326,33,1093
Botswana,8/19/2020,1308,3,136
BurkinaFaso,8/19/2020,1285,55,1023
Liberia,8/19/2020,1282,82,803
Jamaica,8/19/2020,1192,14,772
Togo,8/19/2020,1190,27,875
Niger,8/19/2020,1167,69,1079
Andorra,8/19/2020,1024,53,875
Vietnam,8/19/2020,994,25,533
Chad,8/19/2020,971,76,868
Lesotho,8/19/2020,946,30,271
SaoTomeandPrincipe,8/19/2020,885,15,826
Guyana,8/19/2020,776,27,381
SanMarino,8/19/2020,704,42,657
TrinidadandTobago,8/19/2020,686,12,140
Belize,8/19/2020,553,4,38
Tanzania,8/19/2020,509,21,183
Taiwan,8/19/2020,486,7,457
Burundi,8/19/2020,422,1,336
Comoros,8/19/2020,406,7,393
